일자,구매일련번호,거래처코드,품목코드,품목명,규격,재질,도금,수량
2020/01/09,2020/01/09-7,1138141626,TS1650S10T,T/S건축용볼트(B/N/PW),16*50,S10T,,129
2020/01/09,2020/01/09-7,1138141626,TS2045S10T,T/S건축용볼트(B/N/PW),20*45,S10T,,4
2020/01/09,2020/01/09-7,1138141626,HT1650F10T,H/T건축용볼트(B/N/2PW),16*50,F10T,,"2,008"
2020/01/09,2020/01/09-7,1138141626,HT2060F10T,H/T건축용볼트(B/N/2PW),20*60,F10T,,258
2020/01/09,2020/01/09-7,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,"1,370"
2020/01/09,2020/01/09-7,1138141626,TS1650S10T,T/S건축용볼트(B/N/PW),16*50,S10T,,129
2020/01/09,2020/01/09-7,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,262
2020/01/09,2020/01/09-7,1138141626,TS2055S10T,T/S건축용볼트(B/N/PW),20*55,S10T,,258
2020/01/09,2020/01/09-8,2192100841,사각플레이트제작1,사각플레이트,,SS400,무도금,5
2020/01/09,2020/01/09-8,2192100841,사각플레이트제작1,사각플레이트,,SS400,무도금,10
2020/01/09,2020/01/09-9,6068161686,FN1219SD,후렌지너트,12(B：19),철,다크로,"9,000"
2020/01/09,2020/01/09-10,2158116699,HB30500CM8,육각볼트,30*500,8.8T,,5
2020/01/09,2020/01/09-11,2158116699,HB2080SHDG,육각볼트,20*80,철,용융,-320
2020/01/10,2020/01/10-1,2158116699,HB24130SZY,육각볼트,24*130,철,천연색,40
2020/01/10,2020/01/10-2,2158116699,HB1050SZY,육각볼트,10*50,철,천연색,600
2020/01/10,2020/01/10-2,2158116699,HN24SZW,육각너트,24,철,백색,200
2020/01/10,2020/01/10-3,1273962747,PH1S28S304,냄비태핑1종(+)[2*8],2*8,STS304,,"40,000"
2020/01/10,2020/01/10-4,1348693484,L형앙카제작1,L형앙카(단스키),,철,용융,400
2020/01/10,2020/01/10-5,2158116699,HN16S304,육각너트,16,STS304,,"1,400"
2020/01/10,2020/01/10-6,1130284009,HB1645SHDG,육각볼트,16*45,철,용융,17
2020/01/10,2020/01/10-6,1130284009,HB2070SHDG,육각볼트,20*70,철,용융,13
2020/01/10,2020/01/10-7,1372172397,TN8SZY,가시너트,8,철,천연색,"18,000"
2020/01/10,2020/01/10-8,1273962747,FHM815S304,사라머신(+),8*15,STS304,,800
2020/01/10,2020/01/10-8,1273962747,FHM620SZY,사라머신(+),6*20,철,천연색,"18,000"
2020/01/10,2020/01/10-8,1273962747,11114,운송비,,,,1
2020/01/10,2020/01/10-9,6064584833,CPB1264SZY,카플링볼트,12*64,철,천연색,300
2020/01/10,2020/01/10-9,6064584833,11114,운송비,,,,1
2020/01/10,2020/01/10-11,6038133202,WSTUD19120M,웰딩스터드(수동),19*120,실리콘킬드강,무도금,750
2020/01/10,2020/01/10-11,6038133202,11114,운송비,,,,1
2020/01/10,2020/01/10-12,1138141626,HSA12100SZW,힐티스터드앵커,12*100,철,백색,-79
2020/01/10,2020/01/10-13,1088127864,ALLT,기타,,철,무도금,"3,000"
2020/01/10,2020/01/10-14,1131198446,FISP360S,케미칼주입식액,FISP360S,,,133
2020/01/12,2020/01/12-1,1130686719,FN8131S,후렌지너트,8(B：13),철,무도금,500
2020/01/12,2020/01/12-1,1130686719,11117,후가공,,,,1
2020/01/12,2020/01/12-2,,11112,도금비용,,,,1
2020/01/13,2020/01/13-1,1132330740,DP44-S303,다웰핀,4*4(H7-공차),SUS303,,400
2020/01/13,2020/01/13-1,1132330740,DP410-S303,다웰핀,Ø4-10(H7-공차),SUS303,,200
2020/01/13,2020/01/13-1,1132330740,DP510-S303,다웰핀,Ø5-10(H7-공차),SUS303,,200
2020/01/13,2020/01/13-2,2192100841,SQ3240405S,사각와샤,32파이*50*50*5T,철,무도금,120
2020/01/13,2020/01/13-3,6068161686,FN1219SD,후렌지너트,12(B：19),철,다크로,"12,000"
2020/01/13,2020/01/13-4,1330562994,PWSH#816SZW,스틸하우스직결(양날),#8*16,철,백색,"10,000"
2020/01/13,2020/01/13-5,1088127864,CA20240SZW,케미칼앙카,20*240,철,백색,50
2020/01/13,2020/01/13-6,1273962747,PHW36SN,냄비머리와샤붙이머신(+),3*6,철,니켈,"2,000"
2020/01/13,2020/01/13-6,1273962747,PHM34SN,냄비머신(+),3*4,철,니켈,"2,000"
2020/01/13,2020/01/13-6,1273962747,ALLT,기타,,,,1
2020/01/13,2020/01/13-6,1273962747,PH2S416SZY,냄비태핑2종(+),4*16,철,천연색,"10,000"
2020/01/13,2020/01/13-6,1273962747,PH2S420SZY,냄비태핑2종(+),4*20,철,천연색,"10,000"
2020/01/13,2020/01/13-6,1273962747,TH2S512SZY,트러스태핑2종(+),5*12,철,천연색,"10,000"
2020/01/13,2020/01/13-6,1273962747,THM512SZY,트러스머신(+),5*12,철,천연색,"10,000"
2020/01/13,2020/01/13-6,1273962747,SHB512SZY,셈스육각볼트(+),5*12(PW+SW),철,천연색,"10,000"
2020/01/13,2020/01/13-6,1273962747,SHB1015SZY,셈스육각볼트(+),10*15(PW+SW),철,천연색,"1,000"
2020/01/13,2020/01/13-6,1273962747,SHB1020SZY,셈스육각볼트(+),10*20(PW+SW),철,천연색,"1,000"
2020/01/13,2020/01/13-6,1273962747,ALLT,기타,,,,1
2020/01/13,2020/01/13-6,1273962747,11114,운송비,,,,1
2020/01/13,2020/01/13-7,1138602593,EN516S304,아이너트,5/16,STS304,,"1,000"
2020/01/13,2020/01/13-7,1138602593,11114,운송비,,,,1
2020/01/13,2020/01/13-8,1138141626,TS2045S10T,T/S건축용볼트(B/N/PW),20*45,S10T,,200
2020/01/13,2020/01/13-8,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,60
2020/01/13,2020/01/13-8,1138141626,TS2060S10T,T/S건축용볼트(B/N/PW),20*60,S10T,,60
2020/01/13,2020/01/13-8,1138141626,TS2065S10T,T/S건축용볼트(B/N/PW),20*65,S10T,,600
2020/01/13,2020/01/13-8,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,500
2020/01/13,2020/01/13-8,1138141626,TS1650S10T,T/S건축용볼트(B/N/PW),16*50,S10T,,150
2020/01/13,2020/01/13-9,1378623124,FTR163000S304,전산볼트,16*3M,STS304,,200
2020/01/13,2020/01/13-9,1378623124,11114,운송비,,,,1
2020/01/13,2020/01/13-10,1278627332,CNFIX360,케미칼주입식액,CNFIX-360,에폭시,,200
2020/01/13,2020/01/13-10,1278627332,CGUNI,주입식건,수입형,,,5
2020/01/13,2020/01/13-11,2490500181,STUDB1290S,스터드볼트,12*90,철,무도금,"3,000"
2020/01/13,2020/01/13-12,2158116699,HN16SHDG,육각너트,16,철,용융,"1,400"
2020/01/13,2020/01/13-12,2158116699,PW16SHDG,평와샤,16,철,용융,"1,000"
2020/01/13,2020/01/13-12,2158116699,HB1240CM10,육각볼트,12*40,10.9T,,"2,400"
2020/01/13,2020/01/13-12,2158116699,HB1250CM10,육각볼트,12*50,10.9T,,"1,750"
2020/01/13,2020/01/13-12,2158116699,HN12CM10,육각너트,12,10T,,"6,000"
2020/01/13,2020/01/13-12,2158116699,HN16CM10,육각너트,16,10T,,"2,100"
2020/01/13,2020/01/13-12,2158116699,PW12S45C,평와샤,12,S45C,,"5,100"
2020/01/13,2020/01/13-12,2158116699,PW16S45C,평와샤,16,S45C,,"2,000"
2020/01/13,2020/01/13-12,2158116699,SW12S45C,스프링와샤,12,S45C,,"4,000"
2020/01/13,2020/01/13-12,2158116699,SW16S45C,스프링와샤,16,S45C,,"1,800"
2020/01/13,2020/01/13-12,2158116699,HN16SZW,육각너트,16,철,백색,"4,900"
2020/01/13,2020/01/13-12,2158116699,HN24SZW,육각너트,24,철,백색,400
2020/01/13,2020/01/13-14,2158116699,HB1030SHDG,육각볼트,10*30,철,용융,"1,500"
2020/01/13,2020/01/13-14,2158116699,HB1020SHDG,육각볼트,10*20,철,용융,800
2020/01/13,2020/01/13-14,2158116699,HB1025SHDG,육각볼트,10*25,철,용융,"2,400"
2020/01/13,2020/01/13-14,2158116699,SW10SHDG,스프링와샤,10,철,용융,"4,000"
2020/01/13,2020/01/13-14,2158116699,HB1450SHDG,육각볼트,14*50,철,용융,"1,000"
2020/01/13,2020/01/13-14,2158116699,HN14SHDG,육각너트,14,철,용융,900
2020/01/13,2020/01/13-14,2158116699,SW14SHDG,스프링와샤,14,철,용융,900
2020/01/13,2020/01/13-14,2158116699,HB1655SHDG,육각볼트,16*55,철,용융,720
2020/01/13,2020/01/13-14,2158116699,HB2065SHDG,육각볼트,20*65,철,용융,100
2020/01/13,2020/01/13-14,2158116699,HB2070SHDG,육각볼트,20*70,철,용융,80
2020/01/13,2020/01/13-14,2158116699,SW20SHDG,스프링와샤,20,철,용융,200
2020/01/13,2020/01/13-14,2158116699,HB1640SHDG,육각볼트,16*40,철,용융,460
2020/01/13,2020/01/13-14,2158116699,HB1675SHDG,육각볼트,16*75,철,용융,"3,150"
2020/01/13,2020/01/13-14,2158116699,HB1680SHDG,육각볼트,16*80,철,용융,"1,260"
2020/01/13,2020/01/13-14,2158116699,HN16SHDG,육각너트,16,철,용융,"4,200"
2020/01/13,2020/01/13-14,2158116699,SW16SHDG,스프링와샤,16,철,용융,"4,600"
2020/01/13,2020/01/13-15,5148134497,HB12140SZY,육각볼트,12*140,철,천연색,"3,000"
2020/01/14,2020/01/14-1,2348103915,TW16SZY,테퍼와샤(5도),16,철,천연색,"4,400"
2020/01/14,2020/01/14-1,2348103915,PW6181S304,대와샤,6*18*1.0T,STS304,,"1,000"
2020/01/14,2020/01/14-2,2158116699,HB30130S,육각볼트,30*130,철,무도금,14
2020/01/14,2020/01/14-4,1273962747,FH1S625S304,접시태핑1종(+),6*25,STS304,,300
2020/01/14,2020/01/14-4,1273962747,SHB612SZY,셈스육각볼트(+),6*12(PW+SW),철,천연색,300
2020/01/14,2020/01/14-4,1273962747,SHB825SZY,셈스육각볼트(+),8*25(PW+SW),철,천연색,200
2020/01/14,2020/01/14-4,1273962747,FH1S420S304,접시태핑1종(+),4*20,STS304,,"1,000"
2020/01/14,2020/01/14-4,1273962747,TH1S420SZY,트러스태핑1종,4*20,철,천연색,"2,000"
2020/01/14,2020/01/14-4,1273962747,TH1S416S304,트러스태핑1종(+),4*16,STS304,,"2,000"
2020/01/14,2020/01/14-4,1273962747,TH1S420S304,트러스태핑1종(+),4*20,STS304,,"2,000"
2020/01/14,2020/01/14-5,1242598986,FRT1270S304,전산볼트,12*70,STS304,,600
2020/01/14,2020/01/14-5,1242598986,11114,운송비,,,,1
2020/01/14,2020/01/14-6,1132268249,PNAVPSM6SZW,팝너트(작은머리:주름형),AVPSM6,철,백색,"1,000"
2020/01/14,2020/01/14-7,1268645623,WB510S304,용접볼트,5*10,STS304,,"6,000"
2020/01/14,2020/01/14-8,1398122859,HWN8SBG,육각웰딩너트(배꼽),8,철,무도금,"4,000"
2020/01/14,2020/01/14-8,1398122859,HWN10BG,육각웰딩너트(배꼽),10,철,무도금,"3,000"
2020/01/14,2020/01/14-9,1130284009,HN6S316,육각너트,6,STS316,,300
2020/01/14,2020/01/14-9,1130284009,HSS2510CM10,무두렌치볼트,2.5*10,10.9T,,200
2020/01/14,2020/01/14-10,1198189273,HSF1445CM10,접시머리렌치볼트,14*45,10.9T,,600
2020/01/14,2020/01/14-11,2348103915,PW16SZW,평와샤,16,철,백색,"6,000"
2020/01/14,2020/01/14-12,6158148595,너트제작1,너트,,A563-A,용융,15
2020/01/14,2020/01/14-13,2158116699,FN1017S304,후렌지너트,10(B：17),STS304,,"2,000"
2020/01/14,2020/01/14-14,4228600112,11112,도금비용,,,,1
2020/01/14,2020/01/14-14,4228600112,HB1230SG,육각볼트,12*30,철,지오메트,"1,000"
2020/01/14,2020/01/14-14,4228600112,HB1230SZY,육각볼트,12*30,철,천연색,"-1,000"
2020/01/14,2020/01/14-14,4228600112,HB12140SG,육각볼트,12*140,철,지오메트,"1,200"
2020/01/14,2020/01/14-14,4228600112,HB12140SZY,육각볼트,12*140,철,천연색,"-1,200"
2020/01/14,2020/01/14-14,4228600112,HB12110SG,육각볼트,12*110,철,지오메트,600
2020/01/14,2020/01/14-14,4228600112,HB12110SZY,육각볼트,12*110,철,천연색,-600
2020/01/15,2020/01/15-1,1273962747,PHM415SZY,냄비머신(+),4*15,철,천연색,"6,000"
2020/01/15,2020/01/15-2,1088127864,STUDB24500SZW,스터드볼트,24*500,철,백색,200
2020/01/15,2020/01/15-3,2158116699,NYN5S316,나이론너트,5,STS316,,"1,000"
2020/01/15,2020/01/15-3,2158116699,NYN6S316,나이론너트,6,STS316,,"1,000"
2020/01/15,2020/01/15-3,2158116699,NYN8S316,나이론너트,8,STS316,,500
2020/01/15,2020/01/15-3,2158116699,NYN10S316,나이론너트,10,STS316,,200
2020/01/15,2020/01/15-3,2158116699,NYN12S316,나이론너트,12,STS316,,100
2020/01/15,2020/01/15-3,2158116699,NYN16S316,나이론너트,16,STS316,,50
2020/01/15,2020/01/15-4,2158116699,HB1060CM10,육각볼트,10*60,10.9T,,450
2020/01/15,2020/01/15-4,2158116699,HB1450CM10,육각볼트,14*50,10.9T,,250
2020/01/15,2020/01/15-4,2158116699,HB1685CM10,육각볼트,16*85,10.9T,,120
2020/01/15,2020/01/15-4,2158116699,HB20140CM10,육각볼트,20*140,10.9T,,50
2020/01/15,2020/01/15-4,2158116699,HB24170CM10,육각볼트,24*170,10.9T,,30
2020/01/15,2020/01/15-5,6038133202,WSTUD19100M,웰딩스터드(수동),19*100,실리콘킬드강,무도금,550
2020/01/15,2020/01/15-5,6038133202,11114,운송비,,,,1
2020/01/15,2020/01/15-6,6038133202,WSTUD22110M,웰딩스터드(수동),22*110,실리콘킬드캉,무도금,"1,640"
2020/01/15,2020/01/15-6,6038133202,11114,운송비,,,,-1
2020/01/15,2020/01/15-7,6063583849,HGB20200SZY,경첩볼트,20*200,철,천연색,50
2020/01/15,2020/01/15-7,6063583849,11114,운송비,,,,1
2020/01/16,2020/01/16-1,2158116699,HB1420SZY,육각볼트,14*20,철,천연색,300
2020/01/16,2020/01/16-1,2158116699,HN14SZY,육각너트,14,철,천연색,900
2020/01/16,2020/01/16-2,2158116699,HN27S,육각너트,27,철,무도금,500
2020/01/16,2020/01/16-2,2158116699,PW27SZY,평와샤,27,철,천연색,500
2020/01/16,2020/01/16-3,1378623124,V안전망고리S275,V-TYPE안전망고리,,SS275,무도금,"3,000"
2020/01/16,2020/01/16-3,1378623124,11114,운송비,,,,1
2020/01/16,2020/01/16-4,1273962747,FB1230SZY,후렌지볼트(멍),12*30,철,천연색,"1,000"
2020/01/16,2020/01/16-5,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,998
2020/01/16,2020/01/16-5,1138141626,TS1650S10T,T/S건축용볼트(B/N/PW),16*50,S10T,,517
2020/01/16,2020/01/16-5,1138141626,HT1650F10T,H/T건축용볼트(B/N/2PW),16*50,F10T,,158
2020/01/16,2020/01/16-5,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,436
2020/01/16,2020/01/16-5,1138141626,HT2060F10T,H/T건축용볼트(B/N/2PW),20*60,F10T,,210
2020/01/16,2020/01/16-5,1138141626,HT1650F10T,H/T건축용볼트(B/N/2PW),16*50,F10T,,"2,008"
2020/01/16,2020/01/16-5,1138141626,HT2060F10T,H/T건축용볼트(B/N/2PW),20*60,F10T,,258
2020/01/16,2020/01/16-5,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,"1,370"
2020/01/16,2020/01/16-5,1138141626,TS1650S10T,T/S건축용볼트(B/N/PW),16*50,S10T,,129
2020/01/16,2020/01/16-5,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,262
2020/01/16,2020/01/16-5,1138141626,TS2055S10T,T/S건축용볼트(B/N/PW),20*55,S10T,,258
2020/01/16,2020/01/16-5,1138141626,HT1650F10T,H/T건축용볼트(B/N/2PW),16*50,F10T,,"1,888"
2020/01/16,2020/01/16-5,1138141626,HT2060F10T,H/T건축용볼트(B/N/2PW),20*60,F10T,,258
2020/01/16,2020/01/16-5,1138141626,TS1645S10T,T/S건축용볼트(B/N/PW),16*45,S10T,,"1,208"
2020/01/16,2020/01/16-5,1138141626,TS1650S10T,T/S건축용볼트(B/N/PW),16*50,S10T,,129
2020/01/16,2020/01/16-5,1138141626,TS2050S10T,T/S건축용볼트(B/N/PW),20*50,S10T,,262
2020/01/16,2020/01/16-5,1138141626,TS2055S10T,T/S건축용볼트(B/N/PW),20*55,S10T,,258
2020/01/16,2020/01/16-6,6538100609,HSH1030CM10,렌치볼트,10*30,10.9T,,-40
2020/01/16,2020/01/16-6,6538100609,HSH1030CM10ZW,렌치볼트,10*30,10.9T,백색,40
2020/01/16,2020/01/16-6,6538100609,HB1030CM10,육각볼트,10*30,10.9T,,-500
2020/01/16,2020/01/16-6,6538100609,HB1030CM10ZW,육각볼트,10*30,10.9T,백색,500
2020/01/16,2020/01/16-6,6538100609,HN10CM10,육각너트,10,10T,,-460
2020/01/16,2020/01/16-6,6538100609,HN10CM10ZW,육각너트,10,10T,백색,460
2020/01/16,2020/01/16-6,6538100609,PW10S45C,평와샤,10,S45C,,-500
2020/01/16,2020/01/16-6,6538100609,PW10S45CZW,평와샤,10,S45C,백색,500
2020/01/16,2020/01/16-6,6538100609,SW10S45C,스프링와샤,10,S45C,,-500
2020/01/16,2020/01/16-6,6538100609,SW10S45CZW,스프링와샤,10,S45C,백색,500
2020/01/16,2020/01/16-6,6538100609,HB1060CM10,육각볼트,10*60,10.9T,,-60
2020/01/16,2020/01/16-6,6538100609,HB1060CM10ZW,육각볼트,10*60,10.9T,백색,60
2020/01/16,2020/01/16-6,6538100609,HB1255CM10,육각볼트,12*55,10.9T,,-50
2020/01/16,2020/01/16-6,6538100609,HB1255CM10ZW,육각볼트,12*55,10.9T,백색,50
2020/01/16,2020/01/16-6,6538100609,HN12CM10,육각너트,12,10T,,-50
2020/01/16,2020/01/16-6,6538100609,HN12CM10ZW,육각너트,12,10T,백색,50
2020/01/16,2020/01/16-6,6538100609,PW12S45C,평와샤,12,S45C,,-100
2020/01/16,2020/01/16-6,6538100609,PW12S45CZW,평와샤,12,S45C,백색,100
2020/01/16,2020/01/16-6,6538100609,SW12S45C,스프링와샤,12,S45C,,-50
2020/01/16,2020/01/16-6,6538100609,SW12S45CZW,스프링와샤,12,S45C,백색,50
2020/01/16,2020/01/16-6,6538100609,HB1450CM10,육각볼트,14*50,10.9T,,-80
2020/01/16,2020/01/16-6,6538100609,HB1450CM10ZW,육각볼트,14*50,10.9T,백색,80
2020/01/16,2020/01/16-6,6538100609,PW14S45C,평와샤,14,S45C,,-565
2020/01/16,2020/01/16-6,6538100609,PW14S45CZW,평와샤,14,S45C,백색,565
2020/01/16,2020/01/16-6,6538100609,SW14S45C,스프링와샤,14,S45C,,-565
2020/01/16,2020/01/16-6,6538100609,SW14S45CZW,스프링와샤,14,S45C,백색,565
2020/01/16,2020/01/16-6,6538100609,HSF1445CM10,접시머리렌치볼트,14*45,10.9T,,-485
2020/01/16,2020/01/16-6,6538100609,HSF1445CM10ZW,접시머리렌치볼트,14*45,10.9T,백색,485
2020/01/16,2020/01/16-6,6538100609,HN14CM10,육각너트,14,10T,,-485
2020/01/16,2020/01/16-6,6538100609,HN14CM10ZW,육각너트,14,10T,백색,485
2020/01/16,2020/01/16-6,6538100609,HB1635CM10,육각볼트,16*35,10.9T,,-90
2020/01/16,2020/01/16-6,6538100609,HB1635CM10ZW,육각볼트,16*35,10.9T,백색,90
2020/01/16,2020/01/16-6,6538100609,HB1645CM10,육각볼트,16*45,10.9T,,-135
2020/01/16,2020/01/16-6,6538100609,HB1645CM10ZW,육각볼트,16*45,10.9T,백색,135
2020/01/16,2020/01/16-6,6538100609,HB1655CM10,육각볼트,16*55,10.9T,,-100
2020/01/16,2020/01/16-6,6538100609,HB1655CM10ZW,육각볼트,16*55,10.9T,백색,100
2020/01/16,2020/01/16-6,6538100609,HB1660CM10,육각볼트,16*60,10.9T,,-80
2020/01/16,2020/01/16-6,6538100609,HB1660CM10ZW,육각볼트,16*60,10.9T,백색,80
2020/01/16,2020/01/16-6,6538100609,HB1685CM10,육각볼트,16*85,10.9T,,-30
2020/01/16,2020/01/16-6,6538100609,HB1685CM10ZW,육각볼트,16*85,10.9T,백색,30
2020/01/16,2020/01/16-6,6538100609,HN16CM10,육각너트,16,10T,,-245
2020/01/16,2020/01/16-6,6538100609,HN16CM10ZW,육각너트,16,10T,백색,245
2020/01/16,2020/01/16-6,6538100609,PW16S45C,평와샤,16,S45C,,-680
2020/01/16,2020/01/16-6,6538100609,PW16S45CZW,평와샤,16,S45C,백색,680
2020/01/16,2020/01/16-6,6538100609,SW16S45C,스프링와샤,16,S45C,,-435
2020/01/16,2020/01/16-6,6538100609,SW16S45CZW,스프링와샤,16,S45C,백색,435
2020/01/16,2020/01/16-6,6538100609,HB20140CM10,육각볼트,20*140,10.9T,,-16
2020/01/16,2020/01/16-6,6538100609,HB20140CM10ZW,육각볼트,20*140,10.9T,백색,16
2020/01/16,2020/01/16-6,6538100609,HN20CM10,육각너트,20,10T,,-32
2020/01/16,2020/01/16-6,6538100609,HN20CM10ZW,육각너트,20,10T,백색,32
2020/01/16,2020/01/16-6,6538100609,HB24170CM10,육각볼트,24*170,10.9T,,-12
2020/01/16,2020/01/16-6,6538100609,HB24170CM10ZW,육각볼트,24*170,10.9T,백색,12
2020/01/16,2020/01/16-6,6538100609,HN24CM10,육각너트,24,10T,,-12
2020/01/16,2020/01/16-6,6538100609,HN24CM10ZW,육각너트,24,10T,백색,12
2020/01/16,2020/01/16-6,6538100609,PW24S45C,평와샤,24,S45C,,-24
2020/01/16,2020/01/16-6,6538100609,PW24S45CZW,평와샤,24,S45C,백색,24
2020/01/16,2020/01/16-6,6538100609,SW24S45C,스프링와샤,24,S45C,,-12
2020/01/16,2020/01/16-6,6538100609,SW24S45CZW,스프링와샤,24,S45C,백색,12
2020/01/16,2020/01/16-6,6538100609,11112,도금비용,,,,1
2020/01/16,2020/01/16-6,6538100609,11112,도금비용,,,,1
2020/01/17,2020/01/17-1,1408156403,CB830SZY,근각볼트,8*30,철,천연색,"5,400"
2020/01/17,2020/01/17-2,1273962747,TH2S48SZY,트러스태핑2종(+),4*8,철,천연색,"5,000"
2020/01/17,2020/01/17-3,2158116699,NYN1/4S304,나일론너트,1/4″,STS304,,500
2020/01/17,2020/01/17-3,2158116699,HN20CM10HDG,육각너트,20,10T,용융,"1,050"
2020/01/17,2020/01/17-3,2158116699,HN24CM10hdg,육각너트,24,10T,용융,200
2020/01/17,2020/01/17-3,2158116699,FN6S304,후렌지너트,6,STS304,,500
2020/01/17,2020/01/17-3,2158116699,HB1240CM10,육각볼트,12*40,10.9T,,"4,800"
2020/01/17,2020/01/17-3,2158116699,HB1250CM10,육각볼트,12*50,10.9T,,"1,050"
2020/01/17,2020/01/17-3,2158116699,HN12CM10,육각너트,12,10T,,"4,800"
2020/01/17,2020/01/17-3,2158116699,HN16CM10,육각너트,16,10T,,"2,100"
2020/01/17,2020/01/17-3,2158116699,PW12S45C,평와샤,12,S45C,,"12,000"
2020/01/17,2020/01/17-3,2158116699,PW16S45C,평와샤,16,S45C,,"3,600"
2020/01/17,2020/01/17-3,2158116699,SW12S45C,스프링와샤,12,S45C,,"4,000"
2020/01/17,2020/01/17-3,2158116699,SW16S45C,스프링와샤,16,S45C,,"1,000"
2020/01/17,2020/01/17-3,2158116699,HN16SZW,육각너트,16,철,백색,"3,500"
2020/01/17,2020/01/17-4,1130284009,TW16SHDG,테퍼와샤(5도),16,철,용융,890
2020/01/17,2020/01/17-5,2348103915,PW6252SZY,대와샤,6*25*2T,철,천연색,"2,000"
2020/01/17,2020/01/17-6,1242598986,FTR27500S,전산볼트,27*500,철,무도금,120
2020/01/17,2020/01/17-6,1242598986,11114,운송비,,,,1
2020/01/17,2020/01/17-7,6158148595,ALLT,기타,,,,380
2020/01/17,2020/01/17-8,4228600112,11112,도금비용,,,,1
2020/01/17,2020/01/17-8,4228600112,HB12140SZY,육각볼트,12*140,철,천연색,"-3,000"
2020/01/17,2020/01/17-8,4228600112,HB12140SG,육각볼트,12*140,철,지오메트,"3,000"
2020/01/17,2020/01/17-8,4228600112,STUDB1290S,스터드볼트,12*90,철,무도금,"-3,000"
2020/01/17,2020/01/17-8,4228600112,STUDB1290SG,스터드볼트,12*90,철,지오메트,"3,000"
2020/01/20,2020/01/20-1,1360674142,HSB830CM10N,둥근머리렌치볼트,8*30,10.9T,니켈,"3,000"
2020/01/20,2020/01/20-1,1360674142,SHSH48S304,셈스렌치볼트,4*8(SW+PW),STS304,,"1,000"
2020/01/20,2020/01/20-2,1130284009,HB6100S304,육각볼트,6*100,STS304,,50
2020/01/20,2020/01/20-2,1130284009,HB890S304,육각볼트,8*90,STS304,,50
2020/01/20,2020/01/20-3,2128188758,11112,도금비용,,,,1
2020/01/20,2020/01/20-3,2128188758,CB830SZY,근각볼트,8*30,철,천연색,"-5,400"
2020/01/20,2020/01/20-3,2128188758,CB830C3,근각볼트,8*30,철,3가착색,"5,400"
2020/01/20,2020/01/20-4,2128188758,HSB1020CM10N,둥근머리렌치볼트,10*20,10.9T,니켈,"1,200"
2020/01/20,2020/01/20-4,2128188758,HSF615CM10N,접시머리렌치볼트,6*15,10.9T,니켈,"2,000"
2020/01/20,2020/01/20-4,2128188758,SHS48S304,셈스렌치볼트,4*12(PW+SW),STS304,,"1,000"
2020/01/20,2020/01/20-5,1273962747,PHM38S304,냄비머신(+),3*8,STS304,,"4,000"
2020/01/20,2020/01/20-6,1138117524,SETA1/2100SZY,세트앙카,1/2*100,철,천연색,600
2020/01/20,2020/01/20-6,1138117524,11114,운송비,,,,1
2020/01/20,2020/01/20-7,6158148595,너트제작1,너트,,A563-A,용융,50
2020/01/20,2020/01/20-7,6158148595,HN3S316,육각너트,3,STS316,,50
2020/01/20,2020/01/20-7,6158148595,HN4S316,육각너트,4,STS316,,50
2020/01/20,2020/01/20-8,6158148595,HB1655CM10HDG,육각볼트,16*55,10.9T,용융,48
